tag;artist;song;popularity;id;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms
rock;Alice In Chains;No Excuses;63;4PtZE0h5oyPhCtPjg3NeYQ;0.527;0.838;3;-6.013;1;0.0323;0.0206;0.000662;0.07;0.736;117.454;255573
rock;The Verve Pipe;The Freshmen;64;21jEuMn2lf37715rwjow2M;0.571;0.505;1;-9.312;0;0.0238;0.0757;1.04e-05;0.109;0.277;99.562;269467
rock;The Smashing Pumpkins;Tonight, Tonight;68;4iCGSi1RonREsPtfEKYj5b;0.287;0.67;6;-9.381;1;0.0368;6.28e-05;0.748;0.237;0.204;148.928;254627
rock;Alice In Chains;Nutshell;66;2JuasWPUodaUxf5nwNpciQ;0.384;0.562;3;-10.059;0;0.0296;0.37;0.267;0.0775;0.155;136.094;259200
rock;Ugly Kid Joe;Everything About You;50;1O2ACd0zg4GYgQRhLBGYDV;0.494;0.817;1;-8.409;1;0.0516;0.00878;2.26e-06;0.0958;0.77;122.671;255160
rock;Alice In Chains;Heaven Beside You;6;6Yv4NG7FPTOWQmsIFnukmX;0.552;0.725;10;-7.09;0;0.0319;0.00451;0.000158;0.116;0.563;111.243;327893
rock;The Presidents Of The United States Of America;Peaches;64;3VEFybccRTeWSZRkJxDuNR;0.417;0.849;1;-4.199;0;0.0481;0.0146;0.000387;0.0673;0.56;94.267;171693
rock;Nada Surf;Popular;54;48sJGpBLqQTs0sZ2ImHJof;0.444;0.884;7;-6.104;1;0.119;0.00751;8.94e-05;0.116;0.285;94.82;220587
rock;Better Than Ezra;Good;61;0ttHpMs250dpFkCYAnuhnE;0.615;0.657;7;-6.873;1;0.029;0.000372;0.0204;0.132;0.78;109.95;185093
rock;The Mighty Mighty Bosstones;The Impression That I Get;57;2F5r18ZlLUBqnt0jjhhETm;0.419;0.945;4;-5.406;1;0.119;0.0985;0.0121;0.23;0.689;181.175;194760
rock;Pearl Jam;Rearviewmirror;6;4nODXdprsfdCbfUPbvxWS3;0.384;0.958;11;-6.085;0;0.062;0.00669;8.78e-05;0.264;0.476;158.575;283707
rock;Butthole Surfers;Pepper;60;1ng36571Iyov4HBxUClySn;0.631;0.804;7;-5.492;1;0.166;0.00589;0.00116;0.16;0.668;79.898;297267
rock;Jane's Addiction;Jane Says;64;7c1Dar0pIAW7w5TzaGjt9t;0.426;0.65;7;-7.747;1;0.0332;0.0387;3.76e-06;0.126;0.497;82.184;286987
rock;Depeche Mode;Personal Jesus - Original Seven Inch Version;59;1xShPgQbOUa98avWJQFDBY;0.637;0.682;11;-11.625;1;0.0366;0.0112;0.0234;0.0473;0.717;129.983;224907
rock;Cake;The Distance;59;0fsz7tJ7UKXT9hliLfO7aE;0.456;0.752;11;-8.121;0;0.09;0.0095;0.00145;0.0573;0.898;183.569;179600
rock;Oasis;Live Forever - Remastered;53;2SwLswBtbxloI4uMcfkfLf;0.104;0.794;9;-4.353;0;0.0426;2.39e-05;1.46e-05;0.355;0.179;83.972;276662
rock;James;Laid;54;2L8kaqJ2YHbKlcX1e1rKnf;0.488;0.962;0;-5.707;1;0.0363;0.0165;0.000108;0.127;0.649;116.131;156867
rock;Spacehog;In The Meantime;61;02lTDOxHeXTHsdwXoz6lpC;0.269;0.895;9;-6.382;1;0.118;0.083;0.00266;0.153;0.16;168.479;299507
rock;The Breeders;Cannonball;19;51m0PrZokFZNk5b5xptyzC;0.498;0.685;3;-11.795;1;0.0394;0.00971;0.775;0.365;0.781;112.49;215573
rock;Red Hot Chili Peppers;Breaking The Girl;46;6Va1qwqV4lEvbOyPqodbth;0.348;0.686;8;-12.748;0;0.0319;0.0233;0.00256;0.145;0.618;178.466;295373
rock;Radiohead;Paranoid Android;66;2nTsKOXIVGDf2iPeVQO2Gm;0.252;0.849;5;-6.501;1;0.0581;0.0377;0.00592;0.0545;0.202;163.704;387213
rock;Garbage;Stupid Girl;54;0h4fRpHrxBeR3XWHmcolaU;0.588;0.804;11;-4.006;1;0.0333;0.00336;0.00172;0.0358;0.737;120.015;258133
rock;Pearl Jam;Go;7;6ibhgnbyJej15Wti5LWmay;0.461;0.868;1;-8.007;1;0.0565;7.25e-06;0.164;0.142;0.431;139.975;193000
rock;Mad Season;River Of Deceit;57;3e2fDgC93LGc9Lbdvr6I9k;0.461;0.246;0;-13.487;1;0.0298;0.111;0.000374;0.0963;0.165;88.446;302693
rock;Crash Test Dummies;Mmm Mmm Mmm Mmm;57;76nvqWPFucUra1xCkN1tnD;0.58;0.575;3;-7.72;1;0.0231;0.25;1.83e-05;0.0813;0.372;92.934;235173
rock;Temple Of The Dog;Say Hello 2 Heaven - 25th Anniversary Mix;46;6gpai6xL08vD5mQ4fXTwxL;0.288;0.76;0;-6.61;1;0.0325;0.0515;2.34e-05;0.37;0.323;148.771;384467
rock;The Smashing Pumpkins;Mayonaise;6;2M3IfFJOw9OjEwecpP98As;0.496;0.464;3;-12.791;1;0.0265;8.98e-05;0.781;0.0808;0.0954;145.564;349173
rock;Silverchair;Freak;56;2RDgs05sg2vrpwiAEUkWd0;0.539;0.883;6;-6.614;0;0.0653;0.00451;1.38e-06;0.0606;0.406;118.043;226107
rock;311;Down;56;1zBFEYEwHKCahttaE2mhg7;0.44;0.935;6;-6.304;0;0.0692;0.000165;1.77e-06;0.32;0.569;175.253;172053
rock;The Cure;To Wish Impossible Things;44;1lGA1yVlhvrbyPvQ9tiWPh;0.443;0.297;9;-19.624;1;0.0284;0.608;0.437;0.0918;0.518;157.974;281427
rock;Soundgarden;Outshined;9;3t365tTYiwszqaXZb2LajN;0.499;0.752;2;-9.549;0;0.0297;5.91e-05;0.0129;0.0874;0.618;94.614;310600
rock;Filter;Hey Man, Nice Shot - Remastered Version;61;6jc5gHCmrZW1XLcRM3wFlC;0.479;0.588;2;-10.773;1;0.0339;0.00214;0.709;0.319;0.302;177.014;314440
rock;Blind Melon;Change - 2002 Digital Remaster;55;2xmJNIkGmYBVoiu1WqA9il;0.466;0.549;2;-7.54;1;0.0344;0.602;1.67e-05;0.213;0.557;79.437;222240
rock;Bush;Everything Zen;6;7fQvQxRK8ik9ZQuNHz7jDO;0.482;0.808;0;-7.034;1;0.0465;0.000575;0.0036;0.14;0.382;134.237;278133
rock;Incubus;Clean;51;1V6PP9oKDvT7zBkDsCcupY;0.39;0.681;9;-6.4;1;0.151;0.00119;9.13e-05;0.0677;0.376;193.778;235707
rock;Screaming Trees;Nearly Lost You;54;4EiLHuUSKTlaGmdR17J2tc;0.192;0.908;7;-9.127;1;0.072;3.37e-05;0.000162;0.279;0.453;201.254;246227
rock;Sponge;Plowed;51;3u0AaJJk62n9bIKUIq5n4r;0.355;0.855;6;-8.399;1;0.0329;2.8e-06;0.952;0.0897;0.355;105.365;204500
rock;Jane's Addiction;Stop;56;7F0dwqgKzlaIRrngChBRAc;0.433;0.752;9;-8.365;1;0.113;0.0116;0.000667;0.59;0.352;122.901;254840
rock;Pearl Jam;State of Love and Trust;57;0KEhlgtlk0HuqBIqfGCGdF;0.326;0.894;9;-9.558;0;0.0443;0.00035;0;0.435;0.662;165.193;227200
rock;311;All Mixed Up;56;18ZOH3KKu5Elt5ysocFyX4;0.76;0.702;10;-9.404;0;0.0716;0.0104;0;0.38;0.648;92.324;179600
rock;Helmet;Unsung;47;4t17C4ZGrXN59lg1Ut7COM;0.358;0.855;9;-6.208;1;0.0991;9.57e-05;0.00574;0.131;0.711;162.986;237360
rock;Soul Asylum;Runaway Train;67;3TW48DvQ7ChwY1Yy1tkMaP;0.613;0.72;0;-7.957;1;0.0425;0.0132;0;0.104;0.543;117.341;265867
rock;Nine Inch Nails;Hurt;60;4pFnV6aV1bnEDqPDGBlrNp;0.485;0.193;11;-16.985;0;0.0322;0.697;0.0262;0.135;0.0793;79.926;373333
rock;Luscious Jackson;Naked Eye;49;6YtkOhiHmf46w1noltVnF2;0.737;0.657;4;-10.962;0;0.0284;0.0863;0.0339;0.0953;0.754;131.022;280693
rock;Hum;Stars;51;6lQE6LF3MU63Z6VyhPxaV3;0.271;0.742;2;-12.669;1;0.0529;0.000285;0.26;0.0601;0.152;91.844;309107
rock;Candlebox;You;53;19gXFTxlnKQf0xjk5d6Y45;0.329;0.861;11;-5.855;0;0.147;0.00789;2.88e-06;0.0844;0.604;195.303;297173
rock;Primitive Radio Gods;Standing Outside a Broken Phone Booth with Money in My Hand;5;6RmSJstgpoFBcflxH1vW1u;0.718;0.613;0;-7.028;1;0.0414;0.14;0.74;0.0798;0.447;95.007;336707
rock;Stone Temple Pilots;Sex Type Thing;61;2nWjhmRImt6LScZIPQMBnM;0.397;0.969;9;-3.892;1;0.0463;1.52e-06;0.517;0.0513;0.711;134.288;218293
rock;Hole;Doll Parts;51;49t1GWE6ZiEoBgN92oMDdM;0.416;0.53;7;-8.182;1;0.0255;0.161;1.34e-06;0.108;0.383;102.029;211487
rock;Dinosaur Jr.;Feel The Pain - 2007 Remastered;54;3NLUIBHlfnMVk81BgxFr42;0.34;0.805;0;-8.323;1;0.049;0.00264;0.0764;0.0482;0.826;131.404;257947
rock;The Cure;A Letter To Elise;47;4DdXOLc1VMAY34ourCn1Xa;0.528;0.592;9;-13.59;1;0.0321;0.16;0.000916;0.223;0.735;150.187;311867
rock;Sonic Youth;Sugar Kane;50;49pZEyqCtOShtAdduKbGM6;0.347;0.853;7;-9.518;1;0.0441;3.53e-05;0.698;0.0782;0.331;135.087;357227
rock;Goldfinger;Superman;59;4X3qGigyU6ARi3HP4lWD95;0.429;0.937;2;-3.986;1;0.0573;0.000131;0.0002;0.0807;0.886;194.838;185027
rock;Foo Fighters;This Is a Call;59;2wO8aOvN1ogLy1N8XT1WJE;0.261;0.964;9;-6.654;1;0.0638;0.00141;2.87e-05;0.183;0.336;162.902;233360
rock;Citizen King;Better Days (And The Bottom Drops Out);54;460Wn6Dq2uMviG5nPXtPnb;0.758;0.896;9;-3.311;1;0.0501;0.173;3.18e-05;0.136;0.8;94.911;207027
rock;Screaming Trees;Dying Days;41;1erjdjgmqLwoxNI1KfDvFq;0.456;0.84;7;-5.632;1;0.0345;0.00049;0.000275;0.0781;0.338;84.384;290067
rock;Dada;Dizz Knee Land;47;4yYaokH8Owb9bBq84Eba57;0.58;0.718;2;-9.035;1;0.0266;0.0113;0.00102;0.0815;0.46;102.733;246533
rock;Primus;Jerry Was A Race Car Driver;53;0EMLtepZpcY9T64AVEmyyv;0.563;0.98;1;-2.834;0;0.128;0.0124;0.317;0.324;0.623;122.976;191240
rock;Pixies;Wave Of Mutilation;46;3Wu1gIRu6Tkmb9eJaPsZOO;0.571;0.92;5;-4.966;1;0.0379;8.48e-05;0.164;0.0956;0.695;132.57;124440
rock;Reel Big Fish;Sell Out;59;6SJ1hWFVBIiUgGgHKvwXCQ;0.557;0.87;1;-6.332;1;0.125;0.064;1.51e-05;0.208;0.946;104.708;227493
rock;Jane's Addiction;Been Caught Stealing;52;51Gkc1TxvyQ9K8y0pQRmQM;0.683;0.9;7;-7.506;1;0.105;0.0146;0.0706;0.296;0.638;103.625;213293
rock;Pixies;Hey;7;458jTlaoleWTGRV4QTdQNZ;0.595;0.38;7;-12.346;1;0.0301;0.000996;0.00652;0.2;0.316;100.534;210933
rock;Porno for Pyros;Pets;53;5kcQEPksJHTOLQ4In5oGN2;0.578;0.515;11;-9.541;1;0.0347;0.05;0.0268;0.119;0.305;112.879;216733
rock;Radiohead;Black Star;54;6JzzI3YxHCcjZ7MCQS2YS1;0.288;0.555;7;-7.431;1;0.0401;0.00312;0.0513;0.27;0.28;158.699;247040
rock;Pixies;Gouge Away;46;21SPk5X9bmcvjBcsc5Cvyx;0.659;0.603;4;-7.213;1;0.0314;0.00212;0.0155;0.102;0.44;125.628;163960
rock;Eels;Novocaine For The Soul;48;0Jv0PJz6LZdCygPsFnML3a;0.39;0.766;6;-7.705;1;0.059;0.0142;0.017;0.126;0.354;169.539;187720
rock;The Lemonheads;Into Your Arms;41;22goEULcezLAiENbgpJw7k;0.48;0.891;2;-5.001;1;0.0332;0.0271;3.24e-06;0.185;0.646;123.961;164467
rock;Stabbing Westward;Save Yourself;46;13ZS2V2RsGWguOYYvIqDN5;0.572;0.859;1;-6.785;1;0.0352;2.94e-05;0.253;0.201;0.0944;110.034;253293
rock;INXS;Not Enough Time;43;4nwgKaHg9TJahiSSmt3X1x;0.668;0.727;2;-5.679;1;0.0414;0.0447;0.0104;0.45;0.297;96.006;250653
rock;Tracy Bonham;Mother Mother;45;6WGaVdhY8uMWMgxiKpdLVy;0.369;0.633;2;-7.019;1;0.0692;0.0136;0;0.205;0.626;174.311;180698
rock;Incubus;Favorite Things;51;5efYhrz9v8DWfsWCYNSnO7;0.482;0.937;9;-5.418;1;0.0364;4.57e-05;0.467;0.167;0.513;140.966;190973
rock;Sponge;Molly (16 Candles);47;72Fvg8cZjBV0y73I4LLpMW;0.459;0.673;1;-8.846;1;0.028;1.49e-05;0.00174;0.0505;0.541;101.159;221500
rock;Green River;Swallow My Pride;28;7HvRYprYqG9Plg5qjZ4yfH;0.347;0.869;4;-11.481;1;0.0925;0.42;0;0.76;0.186;127.509;179800
rock;System Of A Down;Sugar;65;31RTFPrB7wmYBhlkM2ILXG;0.451;0.889;1;-2.693;1;0.261;0.00167;0.00215;0.258;0.573;131.073;153800
rock;Mudhoney;Suck You Dry - 2008 Remastered Version;49;3Fg4SlOiqKDodVJbAM2Gut;0.254;0.978;6;-7.046;1;0.0826;2.87e-06;0.753;0.0419;0.54;152.282;154253
rock;Soundgarden;Black Hole Sun;72;3ztCt91U2wGkDZuzbCwH6H;0.351;0.822;6;-5.337;1;0.0408;0.000185;0.000117;0.0766;0.149;105.503;318587
rock;Temple Of The Dog;Hunger Strike - 25th Anniversary Mix;43;2EiA1EfoX6jFGVCGqkBiT6;0.388;0.741;7;-6.454;1;0.0301;0.0268;7.42e-06;0.121;0.33;137.763;246267
rock;Audioslave;Show Me How to Live;73;1Qdnvn4XlmZANCVy3XjrQo;0.433;0.854;9;-3.868;1;0.0483;0.000336;0.000177;0.162;0.364;89.4;277840
rock;Stone Temple Pilots;Plush;69;3jJZVeExYzVYiV6Y9Fl3DX;0.423;0.954;7;-3.157;0;0.047;0.0021;0;0.177;0.494;144.553;310347
rock;Nirvana;Heart-Shaped Box;71;4OaV9UYQ3EfrBRPjoO6u7c;0.493;0.66;1;-10.198;1;0.0457;0.188;0.0298;0.094;0.269;100.977;281160
rock;The Smashing Pumpkins;Drown;52;3eMYc6FK9XvyauIaxcJtRS;0.432;0.417;2;-9.756;1;0.0357;0.00877;0.923;0.107;0.192;144.021;270400
rock;Pearl Jam;Alive;75;1L94M3KIu7QluZe63g64rv;0.284;0.875;11;-6.069;0;0.0422;0.00752;0.000461;0.402;0.558;75.009;340907
rock;Nirvana;About A Girl;47;0O4Yt3iHNIZGFE3uhFLu6I;0.405;0.889;11;-6.428;0;0.0307;7.35e-06;0.000201;0.174;0.648;132.209;168160
rock;Nirvana;All Apologies;56;5sWMEcMemPH3Bc8hxeivIi;0.445;0.627;1;-12.185;1;0.0351;0.0881;0.000195;0.0896;0.334;113.151;233173
rock;Alice In Chains;Down In A Hole;61;2yBAPa9HZj3P2szSaaj4k1;0.554;0.515;6;-8.534;1;0.024;0.0883;2.7e-05;0.883;0.439;95.125;346027
rock;Stone Temple Pilots;Creep;64;0elH6ukMGLyCHJavHutEza;0.66;0.567;4;-6.318;0;0.0289;0.00428;0.0137;0.11;0.175;107.754;332627
rock;Nirvana;Smells Like Teen Spirit;79;1f3yAtsJtY87CTmM8RLnxf;0.512;0.905;1;-4.509;1;0.0573;3.21e-05;0.00011;0.102;0.688;116.746;301920
rock;Mother Love Bone;Crown Of Thorns;40;2dLBo6rg8B2OuhuCETN9Dd;0.37;0.418;4;-13.813;0;0.0293;0.117;1.41e-06;0.0941;0.392;137.415;381493
rock;The Breeders;Cannonball;22;11nv53N7ZnNTCgyl8yxvYd;0.506;0.761;3;-9.765;1;0.0404;0.00938;0.782;0.298;0.746;112.511;213693
rock;Jerry Cantrell;Cut You In;49;0ecuZefr04QYl0cGpT53Nz;0.632;0.743;10;-6.785;1;0.0342;0.227;0.00115;0.138;0.721;119.521;203000
rock;Soundgarden;Fell On Black Days;61;3vBA9cISon26MlnDWdKSSQ;0.577;0.732;4;-5.731;0;0.0275;0.00154;0.000204;0.133;0.516;101.704;283027
rock;Soundgarden;Spoonman;63;2tkyEHSkv0I3l4OkBe1FnO;0.256;0.909;0;-5.6;1;0.0394;1.86e-05;0.34;0.28;0.806;186.649;246920
rock;The Smashing Pumpkins;Cherub Rock;63;0F2LiyHp9E0pAanpfnzHNp;0.382;0.867;9;-7.426;1;0.0399;5.91e-06;0.581;0.196;0.458;87.309;298253
rock;Staind;Outside - Original;60;5D6rk7Zr7FRy5m2fDte5fp;0.515;0.594;1;-4.708;1;0.0262;0.00844;0.00658;0.0752;0.214;146.564;293133
rock;Silverchair;Tomorrow - Remastered;40;71Q7DFKyxpsbl9h7bgPQrg;0.292;0.714;2;-4.919;1;0.0316;0.000658;0.000109;0.102;0.459;151.412;266280
rock;Alice In Chains;Check My Brain;59;2O2ii9OPZYh1NBXo9FtE0Y;0.44;0.844;10;-3.315;1;0.0461;3.28e-06;0.0514;0.723;0.303;113.989;237907
rock;Seether;Fine Again;51;6kifcn1Dp3su69rhTV9lMS;0.451;0.858;6;-2.982;0;0.029;0.00057;0.0152;0.231;0.368;175.415;243640
rock;Nirvana;Rape Me;53;68apP5B8WkYd01CWNBlYoQ;0.414;0.74;8;-10.514;1;0.0499;0.0165;0;0.0633;0.26;111.907;170000
rock;Bush;Swallowed;53;6b5wEB3YE443xakokSftoZ;0.238;0.548;8;-6.14;1;0.0362;0.00161;0.000203;0.287;0.0992;179.728;291040
rock;Live;Lightning Crashes;59;5vVmnv4EN3X2VBa5Fo3UFM;0.391;0.427;11;-9.271;1;0.0438;0.263;8.62e-06;0.174;0.43;93.192;324500
rock;Chris Cornell;Seasons;56;4QglwXpVgc088RhQOp42vx;0.48;0.384;10;-12.705;1;0.0304;0.181;0.105;0.124;0.191;152.184;345133
rock;Days Of The New;Shelf In The Room;39;5aZaHTt5vHKRTT7J9RrnRu;0.622;0.613;6;-9.041;1;0.0263;0.0335;8.25e-05;0.204;0.328;128.99;284720
rock;Seether;Broken;41;4h6DKQXRY2zxFHlEqYuaax;0.668;0.469;4;-5.618;0;0.0267;0.0176;0;0.0882;0.189;123.688;257600
rock;Soundgarden;Outshined;57;5RHMIAMbad22ckCLBKoAEb;0.49;0.848;2;-6.066;0;0.0306;0.000203;0.00811;0.123;0.58;94.587;311000
rock;Audioslave;Doesn't Remind Me;59;2xVTJylqgOdEX7auZ0xLn9;0.457;0.768;9;-3.592;1;0.0378;0.169;0;0.103;0.212;99.739;255000
rock;Temple Of The Dog;Say Hello 2 Heaven - 25th Anniversary Mix;46;43MISNkxKhfhjk2PD4VKeQ;0.31;0.768;0;-6.611;1;0.0332;0.0513;2.05e-05;0.371;0.307;148.473;384467
rock;Silverchair;Suicidal Dream - Remastered;50;3AZ5XoHdiFpiKMky6M1Gt9;0.465;0.708;11;-6.299;0;0.0327;0.0286;1.34e-05;0.108;0.381;97.532;192783
rock;Superheaven;Youngest Daughter;28;0VjnGotdxm4MfK9LGtjpQP;0.491;0.761;8;-6.812;1;0.0389;0.00057;0.115;0.366;0.401;129.684;249515
rock;The Smashing Pumpkins;Quiet;45;3so2oO0PUu9Mj5YTgVd3ef;0.417;0.84;4;-7.861;1;0.032;1.22e-05;0.575;0.277;0.271;98.648;222747
rock;Our Lady Peace;Superman's Dead;50;1612JQ4JxS8bm5ky53N3bH;0.247;0.869;1;-8.382;1;0.0542;0.0104;8.59e-06;0.0954;0.622;175.26;255327
rock;Foo Fighters;Big Me;60;6pb5BBnIM5IM7R1cqag6rE;0.579;0.708;0;-10.419;1;0.0374;0.442;0;0.11;0.868;130.97;132840
rock;Sponge;Plowed;49;3vaONhSGEscyYeYoGpMLW4;0.412;0.88;1;-9.001;1;0.045;0.00252;4.39e-05;0.09;0.245;105.241;197000
rock;Hole;Celebrity Skin;58;2VTQAjZr7FPoEJD2sNoH3o;0.443;0.896;9;-6.163;1;0.0457;1.35e-05;0.000101;0.369;0.734;134.145;162493
rock;Melvins;Revolve;50;09hctAvAEUpm7MKl1RBK2j;0.448;0.796;2;-7.896;1;0.0283;0.000274;0.443;0.171;0.573;97.178;284907
rock;Love Battery;Between The Eyes;22;6qJw4fs0BB5pxYvb9RXuJk;0.634;0.91;2;-8.332;1;0.0289;0.171;0.00321;0.102;0.82;103.399;268467
rock;Skin Yard;Burn a Hole;39;7fJZisLc35j8EbIQxTFx8b;0.232;0.876;2;-8.287;1;0.0415;1.38e-05;0.258;0.255;0.127;103.556;294760
rock;Tad;Leafy Incline;39;3YsG8BwqrJzM3DOqYpFLp0;0.24;0.863;11;-8.046;0;0.0402;1.58e-05;0.416;0.0944;0.345;75.591;210533
rock;L7;Pretend We're Dead;55;3z5ggGtcs4t8pizW521gW9;0.569;0.788;4;-8.559;1;0.031;5.62e-06;0.635;0.0811;0.913;115.151;235093
rock;Dinosaur Jr.;Start Choppin';51;5vlvuYDeC10hTC82qT6In3;0.373;0.755;2;-7.574;1;0.103;0.00411;0.000799;0.0635;0.559;111.813;340187
rock;Gruntruck;Crazy Love;39;50f5BoytJN3FrlUtDgltO5;0.43;0.885;0;-6.418;1;0.0354;2.11e-05;6.97e-05;0.447;0.561;106.096;294133
rock;Veruca Salt;Volcano Girls;43;6ifDwKH8OlIWPcXuWMyST2;0.542;0.957;4;-2.794;1;0.0368;0.000902;1.34e-06;0.424;0.611;131.492;198763
rock;Malfunkshun;Jezebel Woman;38;5eXJylmFFCqixTxJGYKny8;0.216;0.736;9;-7.309;0;0.0407;0.000689;2.46e-06;0.0821;0.224;131.013;271333
rock;Seaweed;Losing Skin;38;2BabU2GZT5laWFWslSeUIo;0.209;0.951;0;-6.326;1;0.0609;6.51e-06;0.00657;0.0829;0.471;100.947;163067
rock;Screaming Trees;Shadow Of The Season;44;0donjzZGsCA2PfPUA4EdMN;0.163;0.937;0;-5.502;1;0.0882;4.63e-05;0.00297;0.372;0.418;184.482;273813
rock;Temple Of The Dog;Times Of Trouble - 25th Anniversary Mix;31;7JREqdtD3jtCEEVLK1ME9U;0.38;0.745;0;-7.158;1;0.0386;0.159;9.75e-05;0.374;0.286;135.263;342640
rock;Jefferson Airplane;White Rabbit;71;4vpeKl0vMGdAXpZiQB2Dtd;0.551;0.293;2;-12.503;1;0.0272;0.486;0.000273;0.0864;0.301;106.798;150640
rock;The Zombies;Time Of The Season (Mono Version);68;5AJrhrwz4oSZX2PwwV4qrN;0.537;0.7;4;-6.852;0;0.0366;0.142;1.58e-06;0.383;0.689;117.111;214027
rock;Cream;Sunshine Of Your Love;10;4gxtH5mCSqVPTsqGcWKVOC;0.684;0.597;2;-8.339;1;0.0353;0.369;7.24e-05;0.127;0.699;115.092;250413
rock;Ten Years After;I'd Love To Change The World;10;3s9ri7hKv6ijDn2k89veEU;0.39;0.516;4;-12.125;0;0.035;0.233;0.106;0.113;0.42;118.854;223960
rock;The Doors;Five To One;6;4IxCudQYUrgPu6qVrwnB5p;0.443;0.456;7;-11.488;1;0.0786;0.305;0;0.0502;0.671;176.159;265080
rock;The West Coast Pop Art Experimental Band;Shifting Sands;49;3jBCwLVmmfKUH8321N4bdd;0.226;0.585;2;-9.965;1;0.0343;0.128;0.0233;0.112;0.622;180.495;234600
rock;Janis Joplin;Piece of My Heart;58;2RWraN4ZkuqjcNQAlBNGEH;0.427;0.665;4;-9.681;1;0.139;0.402;0.000105;0.409;0.544;160.935;266240
rock;Iron Butterfly;In-A-Gadda-Da-Vida - Single Version;54;41TqRBgF4Ahyr4vGmZVk8b;0.472;0.526;0;-9.505;1;0.0309;0.00291;0.000173;0.181;0.768;119.44;173987
rock;The Doors;The End - Greatest Hits Version;47;2jzjhQa7nLIaDMhMjSzedd;0.297;0.27;0;-15.79;1;0.0434;0.0764;0.00117;0.15;0.0974;104.126;390293
rock;Jefferson Airplane;Somebody to Love;19;4yrloqLBKS7Pi3z7g2HDga;0.498;0.647;4;-9.058;1;0.036;0.322;0;0.361;0.582;130.056;178147
rock;Steppenwolf;The Pusher;48;28sa14rbWiHZPs9m1IeDI5;0.469;0.384;0;-13.877;1;0.0255;0.131;0.00759;0.475;0.697;82.078;348560
rock;Savoy Brown;Hellbound Train;44;1neZ7P3jQDh57Th29fITqs;0.268;0.567;9;-17.114;0;0.0355;0.0529;0.681;0.157;0.513;163.057;550507
rock;Deep Purple;Child In Time;56;21cp8L9Pei4AgysZVihjSv;0.331;0.34;9;-14.784;0;0.0369;0.313;0.607;0.234;0.364;126.672;619267
rock;Grateful Dead;Dark Star [Single Version] (What A Long Strange Trip Version);47;2AF1drAUmMi8ZX0U97UJLw;0.377;0.0849;2;-17.892;1;0.039;0.882;0.0607;0.19;0.346;85.022;161800
rock;The Moody Blues;Nights In White Satin - Single Edit;9;6clw4A52XQ9tLBPHBM8SYG;0.176;0.428;4;-8.291;0;0.0338;0.201;0.105;0.314;0.212;88.831;264133
rock;The Rolling Stones;We Love You - Stereo Version;40;7D9zQOnM8fDzNHtI1rondd;0.253;0.715;4;-8.991;1;0.0379;0.00502;0.15;0.322;0.509;103.532;275840
rock;The Byrds;Eight Miles High;57;5v3utF8InHZKd8JZJK5rCx;0.364;0.768;9;-10.492;1;0.0757;0.21;0.136;0.503;0.355;130.602;214640
rock;Jimi Hendrix;Purple Haze;58;4BYGxv4rxSNcTgT3DsFB9o;0.529;0.898;2;-5.249;1;0.0786;0.00627;0.728;0.0668;0.447;108.599;171427
rock;Jimi Hendrix;Voodoo Child (Slight Return);58;6d3I7THB2bONUkxOo1DvmZ;0.356;0.905;8;-6.652;1;0.309;0.502;0.0137;0.0561;0.418;87.57;312427
rock;The Who;I Can See For Miles;4;3fZZ46U5REAzFQkqz0aWu8;0.384;0.724;4;-9.282;1;0.0812;0.127;0.00122;0.0753;0.212;130.759;247750
rock;Cactus;Evil - Single Version;43;1MlsQwhm6MU3PYMHNIc2YS;0.25;0.821;7;-7.694;1;0.075;0.000551;0.00181;0.335;0.793;190.203;195827
rock;Sly Stone & The Mojo Men;My Womans Head;2;3m0wZuXpHAse472ASMfTpU;0.538;0.607;2;-8.776;1;0.0409;0.526;0.000101;0.597;0.831;128.001;181027
rock;The Yardbirds;Shapes Of Things;3;3xYMN0fbQkyJfofjsufO7b;0.432;0.823;0;-9.216;1;0.116;0.249;0.00639;0.0953;0.378;132.212;145960
rock;Love;Alone Again Or;7;6hXHOrhKW9dgQt35Mc5dCb;0.307;0.379;11;-11.8;0;0.031;0.684;0.000577;0.113;0.176;173.728;197013
rock;Big Brother & The Holding Company;Ball and Chain;28;2ZCsqGwdW1R4W7j04OOHz0;0.398;0.266;11;-14.661;0;0.0396;0.516;0.0165;0.218;0.256;81.045;567973
rock;The Rolling Stones;Citadel;39;1LP4ukbT3JGasxcDpesVtb;0.253;0.586;9;-10.291;1;0.0394;0.0653;6.73e-05;0.1;0.651;115.397;170787
rock;Love;The Red Telephone;3;1MCyV705T0Yp2TldCyscGc;0.465;0.387;7;-13.505;1;0.0299;0.569;4e-05;0.117;0.0931;110.495;286227
rock;Count Five;Psychotic Reaction;46;5JcaA4A9ZoXthwEnxOxWvP;0.346;0.75;11;-6.619;1;0.103;0.000242;0.0119;0.271;0.666;165.036;185524
rock;The Velvet Underground;Venus In Furs;52;3x5IM9VEpsFLhkzy9YT2F0;0.327;0.64;8;-9.8;0;0.0354;0.00181;0.544;0.0816;0.591;72.378;312253
